"Country or Area","Year","Value","Value Footnotes"
"Belize","2005","1114874607.77669",""
"Belize","2004","1056303706.29218",""
"Belize","2003","988199088.309111",""
"Belize","2002","932676403.181056",""
"Belize","2001","871840755.396767",""
"Belize","2000","832072464.652776",""
"Belize","1999","732607993.768983",""
"Belize","1998","688872472.724827",""
"Belize","1997","654198121.105792",""
"Belize","1996","641271333.36313",""
"Belize","1995","620031771.857714",""
"Belize","1994","580760211.263176",""
"Belize","1993","559759653.310068",""
"Belize","1992","518143678.48592",""
"Belize","1991","444720726.464896",""
"Belize","1990","413049984",""
"Belize","1989","363150016",""
"Belize","1988","314900000",""
"Belize","1987","276550016",""
"Belize","1986","227850000",""
"Belize","1985","209150000",""
"Belize","1984","210900000",""
"Belize","1983","189000000",""
"Belize","1982","179250000",""
"Belize","1981","192900000",""
"Belize","1980","194750000",""
"Belize","1979","151800000",""
"Belize","1978","136300000",""
"Belize","1977","117650000",""
"Belize","1976","96905828.7675641",""
"Belize","1975","118066302.075032",""
"Belize","1974","103216371.966437",""
"Belize","1973","78343558.5113934",""
"Belize","1972","66062499.0155921",""
"Belize","1971","59207317.5896143",""
"Belize","1970","53233534.302117",""
"Belize","1969","47305390.4372019",""
"Belize","1968","44910180.7948119",""
"Belize","1967","47379308.7867438",""
"Belize","1966","44405596.034382",""
"Belize","1965","40069931.5396864",""
"Belize","1964","36194610.8013962",""
"Belize","1963","33750090.6078336",""
"Belize","1962","31857562.9999186",""
"Belize","1961","29965035.3920036",""
"Belize","1960","28072504.9840856",""
"Benin","2011","7294865846.90644",""
"Benin","2010","6558349890.10327",""
"Benin","2009","6585116881.90671",""
"Benin","2008","6682744914.13769",""
"Benin","2007","5546177809.02921",""
"Benin","2006","4734839067.49029",""
"Benin","2005","4287463884.06501",""
"Benin","2004","4047438048.56774",""
"Benin","2003","3557983482.4501",""
"Benin","2002","2807357350.89456",""
"Benin","2001","2371785987.12212",""
"Benin","2000","2254838684.51335",""
"Benin","1999","2387363924.05615",""
"Benin","1998","2334564287.16502",""
"Benin","1997","2156753028.13332",""
"Benin","1996","2208067090.28089",""
"Benin","1995","2009226253.79815",""
"Benin","1994","1496845630.25929",""
"Benin","1993","2106272067.68824",""
"Benin","1992","1624296266.50694",""
"Benin","1991","1877810375.13616",""
"Benin","1990","1845041493.97641",""
"Benin","1989","1502286359.77943",""
"Benin","1988","1620236362.40679",""
"Benin","1987","1562394310.27305",""
"Benin","1986","1336124851.34888",""
"Benin","1985","1045719663.22373",""
"Benin","1984","1051126009.27726",""
"Benin","1983","1095336784.30082",""
"Benin","1982","1267725654.71994",""
"Benin","1981","1291127040.13269",""
"Benin","1980","1405115856.80987",""
"Benin","1979","1186240180.93246",""
"Benin","1978","928908759.399758",""
"Benin","1977","750079359.520644",""
"Benin","1976","698322044.319833",""
"Benin","1975","676847693.778552",""
"Benin","1974","555126877.671518",""
"Benin","1973","504804546.980428",""
"Benin","1972","410035135.288365",""
"Benin","1971","332928662.008341",""
"Benin","1970","332057719.914325",""
"Benin","1969","331067368.668688",""
"Benin","1968","327267886.354123",""
"Benin","1967","305168668.492599",""
"Benin","1966","301487528.587669",""
"Benin","1965","287807536.055751",""
"Benin","1964","269819098.938028",""
"Benin","1963","253927753.694397",""
"Benin","1962","236435009.062918",""
"Benin","1961","235668323.699604",""
"Benin","1960","226195665.031071",""
"Bermuda","2010","5764584000",""
"Bermuda","2009","5806378000",""
"Bermuda","2008","6109928000",""
"Bermuda","2007","5895048000",""
"Bermuda","2006","5414229000",""
"Bermuda","2005","4868136000",""
"Bermuda","2004","4484703000",""
"Bermuda","2003","4186525000",""
"Bermuda","2002","3937228000",""
"Bermuda","2001","3680483000",""
"Bermuda","2000","3480219000",""
"Bermuda","1999","3324433000",""
"Bermuda","1998","3130748000",""
"Bermuda","1997","2932827000",""
"Bermuda","1996","2695390000",""
"Bermuda","1995","2030749952",""
"Bermuda","1994","1867160064",""
"Bermuda","1993","1820359936",""
"Bermuda","1992","1679900032",""
"Bermuda","1991","1634899968",""
"Bermuda","1990","1592400000",""
"Bermuda","1989","1501500032",""
"Bermuda","1988","1415100032",""
"Bermuda","1987","1296499968",""
"Bermuda","1986","1173500032",""
"Bermuda","1985","1039500032",""
"Bermuda","1984","985699968",""
"Bermuda","1983","889400000",""
"Bermuda","1982","785500032",""
"Bermuda","1981","739100032",""
"Bermuda","1980","613299968",""
"Bermuda","1979","517200000",""
"Bermuda","1978","475800000",""
"Bermuda","1977","447000000",""
"Bermuda","1976","386300000",""
"Bermuda","1975","345000000",""
"Bermuda","1974","312600000",""
"Bermuda","1973","269500000",""
"Bermuda","1972","235400000",""
"Bermuda","1971","211100000",""
"Bermuda","1970","186300000",""
"Bermuda","1969","164900000",""
"Bermuda","1968","150000000",""
"Bermuda","1967","155102984.621576",""
"Bermuda","1966","134173373.782802",""
"Bermuda","1965","114339048.962736",""
"Bermuda","1964","107566650.637987",""
"Bermuda","1963","96366652.3069165",""
"Bermuda","1962","94149985.9705588",""
"Bermuda","1961","89249986.7007156",""
"Bermuda","1960","84466654.0801544",""
"Bhutan","2011","1688939892.48797",""
"Bhutan","2010","1516117590.48722",""
"Bhutan","2009","1264687048.13055",""
"Bhutan","2008","1257478740.51942",""
"Bhutan","2007","1196045949.21403",""
"Bhutan","2006","897673802.692562",""
"Bhutan","2005","818868480.725624",""
"Bhutan","2004","690313327.44925",""
"Bhutan","2003","611013310.433663",""
"Bhutan","2002","507273898.293913",""
"Bhutan","2001","455674621.035673",""
"Bhutan","2000","427808817.307063",""
"Bhutan","1999","396694740.648112",""
"Bhutan","1998","355712835.240594",""
"Bhutan","1997","342864384.225373",""
"Bhutan","1996","300967232.392825",""
"Bhutan","1995","286478236.49651",""
"Bhutan","1994","253233784.050429",""
"Bhutan","1993","227267326.635312",""
"Bhutan","1992","238315817.745031",""
"Bhutan","1991","243562708.411823",""
"Bhutan","1990","281287042.962987",""
"Bhutan","1989","261388751.788781",""
"Bhutan","1988","261809401.943901",""
"Bhutan","1987","228602423.384537",""
"Bhutan","1986","188730201.273302",""
"Bhutan","1985","166959855.242385",""
"Bhutan","1984","161299396.600709",""
"Bhutan","1983","155750843.056424",""
"Bhutan","1982","144343732.265878",""
"Bhutan","1981","137241595.33091",""
"Bolivia","2011","24426829466.0667",""
"Bolivia","2010","19649724655.5819",""
"Bolivia","2009","17339992191.2277",""
"Bolivia","2008","16675015771.1304",""
"Bolivia","2007","13120517443.1596",""
"Bolivia","2006","11451297465.9489",""
"Bolivia","2005","9549196301.69679",""
"Bolivia","2004","8773451753.44247",""
"Bolivia","2003","8082396474.23918",""
"Bolivia","2002","7905485150.06532",""
"Bolivia","2001","8141513227.14468",""
"Bolivia","2000","8397858205.82571",""
"Bolivia","1999","8285061590.59504",""
"Bolivia","1998","8497499275.77644",""
"Bolivia","1997","7925733799.38014",""
"Bolivia","1996","7396952017.81691",""
"Bolivia","1995","6715164449.92696",""
"Bolivia","1994","5981218963.39922",""
"Bolivia","1993","5734703516.14626",""
"Bolivia","1992","5643864513.49805",""
"Bolivia","1991","5343259488.68929",""
"Bolivia","1990","4867582765.48273",""
"Bolivia","1989","4715978705.93262",""
"Bolivia","1988","4597615614.0378",""
"Bolivia","1987","4323623592.63588",""
"Bolivia","1986","3958338767.71341",""
"Bolivia","1985","5377277407.5271",""
"Bolivia","1984","6169481549.38443",""
"Bolivia","1983","5422656261.89571",""
"Bolivia","1982","5594118400.64131",""
"Bolivia","1981","5891606677.69191",""
"Bolivia","1980","4537487842.81732",""
"Bolivia","1979","4421343606.18135",""
"Bolivia","1978","3758220889.55522",""
"Bolivia","1977","3227436281.85907",""
"Bolivia","1976","2732083958.02099",""
"Bolivia","1975","2404697651.17441",""
"Bolivia","1974","2100249875.06247",""
"Bolivia","1973","1263018490.75462",""
"Bolivia","1972","1257615644.97932",""
"Bolivia","1971","1095454545.45455",""
"Bolivia","1970","1017171717.17172",""
"Bolivia","1969","964615702.561645",""
"Bolivia","1968","908874535.938602",""
"Bolivia","1967","1084059817.95356",""
"Bolivia","1966","994044552.923345",""
"Bolivia","1965","908874535.938602",""
"Bolivia","1964","812543073.809663",""
"Bolivia","1963","721142960.441744",""
"Bolivia","1962","669722540.430041",""
"Bolivia","1961","612518907.152565",""
"Bolivia","1960","563110051.985951",""
"Bosnia and Herzegovina","2011","18088238053.4564",""
"Bosnia and Herzegovina","2010","16647485125.491",""
"Bosnia and Herzegovina","2009","17082889409.7592",""
"Bosnia and Herzegovina","2008","18543289394.8472",""
"Bosnia and Herzegovina","2007","15280615815.2554",""
"Bosnia and Herzegovina","2006","12400102623.3083",""
"Bosnia and Herzegovina","2005","10948051122.2738",""
"Bosnia and Herzegovina","2004","10022840634.9206",""
"Bosnia and Herzegovina","2003","8370020196.19158",""
"Bosnia and Herzegovina","2002","6651226179.01829",""
"Bosnia and Herzegovina","2001","5748990554.79945",""
"Bosnia and Herzegovina","2000","5505984455.95855",""
"Bosnia and Herzegovina","1999","4685729742.91939",""
"Bosnia and Herzegovina","1998","4116699576.17583",""
"Bosnia and Herzegovina","1997","3671816537.75935",""
"Bosnia and Herzegovina","1996","2786045391.91109",""
"Bosnia and Herzegovina","1995","1866572992.65202",""
"Bosnia and Herzegovina","1994","1255802465.43943",""
"Botswana","2011","17627441190.6677",""
"Botswana","2010","14904834649.3302",""
"Botswana","2009","11536926821.9961",""
"Botswana","2008","13443391230.6005",""
"Botswana","2007","12379018582.4454",""
"Botswana","2006","11255674473.5202",""
"Botswana","2005","10255448712.7881",""
"Botswana","2004","10048660849.7472",""
"Botswana","2003","8086707335.42072",""
"Botswana","2002","6091305296.50859",""
"Botswana","2001","6033896672.56669",""
"Botswana","2000","5632391130.00782",""
"Botswana","1999","5866964491.09598",""
"Botswana","1998","5190543764.47889",""
"Botswana","1997","5179680522.00097",""
"Botswana","1996","4800126339.30998",""
"Botswana","1995","4773730291.81373",""
"Botswana","1994","4339516121.65757",""
"Botswana","1993","4160296985.26951",""
"Botswana","1992","4145924376.74159",""
"Botswana","1991","3942012713.53466",""
"Botswana","1990","3791585992.34459",""
"Botswana","1989","3083647482.14021",""
"Botswana","1988","2643958452.75337",""
"Botswana","1987","1965157808.60242",""
"Botswana","1986","1392708925.87669",""
"Botswana","1985","1114529691.63883",""
"Botswana","1984","1241178757.49202",""
"Botswana","1983","1172151318.72967",""
"Botswana","1982","1014611678.66823",""
"Botswana","1981","1073476686.60847",""
"Botswana","1980","1061196897.52075",""
"Botswana","1979","819877303.011951",""
"Botswana","1978","590519317.210085",""
"Botswana","1977","451603321.323682",""
"Botswana","1976","371839078.421762",""
"Botswana","1975","354932427.858244",""
"Botswana","1974","306259195.679673",""
"Botswana","1973","244164263.116543",""
"Botswana","1972","165279585.207476",""
"Botswana","1971","126993011.651083",""
"Botswana","1970","96298879.9238659",""
"Botswana","1969","77768447.1541764",""
"Botswana","1968","66498672.1840393",""
"Botswana","1967","58868124.5474265",""
"Botswana","1966","51658968.4966537",""
"Botswana","1965","45919083.1081366",""
"Botswana","1964","41789615.4548689",""
"Botswana","1963","38145170.358224",""
"Botswana","1962","35594060.470572",""
"Botswana","1961","32921469.8263649",""
"Botswana","1960","30370359.9387129",""
"Brazil","2011","2476652189879.72",""
"Brazil","2010","2143035333258.24",""
"Brazil","2009","1621661507655.08",""
"Brazil","2008","1652817559096.61",""
"Brazil","2007","1365982651542.37",""
"Brazil","2006","1088917279411.76",""
"Brazil","2005","882185291700.904",""
"Brazil","2004","663760000000",""
"Brazil","2003","552469288267.793",""
"Brazil","2002","504221228974.035",""
"Brazil","2001","553582178386.192",""
"Brazil","2000","644701831101.394",""
"Brazil","1999","586863191444.692",""
"Brazil","1998","843826501464.433",""
"Brazil","1997","871199987487.699",""
"Brazil","1996","839683246760.432",""
"Brazil","1995","768951180305.3",""
"Brazil","1994","546233380259.659",""
"Brazil","1993","438299504406.263",""
"Brazil","1992","390566551483.761",""
"Brazil","1991","407337832905.405",""
"Brazil","1990","461951782000",""
"Brazil","1989","425595310000",""
"Brazil","1988","330397381998.489",""
"Brazil","1987","294084112392.657",""
"Brazil","1986","268137224729.724",""
"Brazil","1985","222942790435.318",""
"Brazil","1984","209023912696.764",""
"Brazil","1983","203304515490.695",""
"Brazil","1982","281682304160.256",""
"Brazil","1981","263561088975.615",""
"Brazil","1980","235024598984.118",""
"Brazil","1979","224969488839.356",""
"Brazil","1978","200800891871.957",""
"Brazil","1977","176171284305.289",""
"Brazil","1976","152678020453.114",""
"Brazil","1975","123709376566.885",""
"Brazil","1974","105136007544.771",""
"Brazil","1973","79279057736.1044",""
"Brazil","1972","58539008795.7658",""
"Brazil","1971","49204456711.657",""
"Brazil","1970","42327600115.9852",""
"Brazil","1969","37458898265.2258",""
"Brazil","1968","33875881906.0553",""
"Brazil","1967","30591834045.3823",""
"Brazil","1966","27062716510.5085",""
"Brazil","1965","21790035102.382",""
"Brazil","1964","21211892259.9904",""
"Brazil","1963","23021477292.2093",""
"Brazil","1962","19926293839.0163",""
"Brazil","1961","15236854859.469",""
"Brazil","1960","15165569912.5199",""
"Brunei Darussalam","2010","12369689791.7278",""
"Brunei Darussalam","2009","10732435033.6862",""
"Brunei Darussalam","2008","14393099068.5859",""
"Brunei Darussalam","2007","12247627894.6321",""
"Brunei Darussalam","2006","11470703002.0769",""
"Brunei Darussalam","2005","9531402829.84859",""
"Brunei Darussalam","2004","7872333197.25476",""
"Brunei Darussalam","2003","6557333067.38606",""
"Brunei Darussalam","2002","5843329101.97699",""
"Brunei Darussalam","2001","5601090584.36122",""
"Brunei Darussalam","2000","6001153317.86543",""
"Brunei Darussalam","1999","4600000000",""
"Brunei Darussalam","1998","4051147227.53346",""
"Brunei Darussalam","1997","5197332974.13793",""
"Brunei Darussalam","1996","5115602836.87943",""
"Brunei Darussalam","1995","4734020036.68689",""
"Brunei Darussalam","1994","4087337959.93191",""
"Brunei Darussalam","1993","4105706151.75145",""
"Brunei Darussalam","1992","4183548189.07305",""
"Brunei Darussalam","1991","3701667052.55846",""
"Brunei Darussalam","1990","3520551724.13793",""
"Brunei Darussalam","1989","2985467989.54007",""
"Brunei Darussalam","1988","2690717551.18267",""
"Brunei Darussalam","1987","2754463437.79677",""
"Brunei Darussalam","1986","2358592817.12134",""
"Brunei Darussalam","1985","3523612563.06532",""
"Brunei Darussalam","1984","3782523088.4628",""
"Brunei Darussalam","1983","3844723142.45149",""
"Brunei Darussalam","1982","4264252336.4486",""
"Brunei Darussalam","1981","4366213849.57637",""
"Brunei Darussalam","1980","4928824957.9675",""
"Brunei Darussalam","1979","2803780005.51826",""
"Brunei Darussalam","1978","1941600703.60598",""
"Brunei Darussalam","1977","1732721160.94122",""
"Brunei Darussalam","1976","1423061356.64562",""
"Brunei Darussalam","1975","1168304305.65513",""
"Brunei Darussalam","1974","1073577085.64159",""
"Brunei Darussalam","1973","433092003.579273",""
"Brunei Darussalam","1972","270818555.823521",""
"Brunei Darussalam","1971","197523179.241883",""
