"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Macedonia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","58.1","76"
"Macedonia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","63.6","76"
"Macedonia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","69.2","76"
"Madagascar","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","6.2","34"
"Madagascar","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","7.3","34"
"Madagascar","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","3.8","34"
"Madagascar","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","6.7","34"
"Malawi","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","0.6","202"
"Malawi","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","0.2","59"
"Malawi","Female 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","0.3","59"
"Malawi","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","1.2","202"
"Malawi","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","1.1","59"
"Malawi","Male 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","1.6","59"
"Malaysia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","3.6","230"
"Malaysia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","3.8","230"
"Malaysia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.8","230"
"Malaysia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.1","231"
"Malaysia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.3","231"
"Malaysia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","3.3","231"
"Malaysia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","2.9","231"
"Malaysia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","2.6","230"
"Malaysia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","3.8","230"
"Malaysia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","8.3","34"
"Malaysia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","9.2","34"
"Malaysia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","8.8","34"
"Malaysia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","3.6","230"
"Malaysia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","3.3","230"
"Malaysia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.4","230"
"Malaysia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","2.9","231"
"Malaysia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.5","231"
"Malaysia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","3.1","231"
"Malaysia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","2.3","231"
"Malaysia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","2.5","230"
"Malaysia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","2.8","230"
"Malaysia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","8.3","34"
"Malaysia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","10.0","34"
"Malaysia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","8.6","34"
"Maldives","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","2.7","205"
"Maldives","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","1.3","205"
"Maldives","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","5.1","205"
"Maldives","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","2.9","205"
"Maldives","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","1.6","205"
"Maldives","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","0.6","205"
"Maldives","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","4.0","205"
"Maldives","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","1.4","205"
"Mali","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","10.9","1"
"Mali","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","3.3","2"
"Mali","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","7.2","1"
"Mali","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","3.3","2"
"Malta","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","9.4","232"
"Malta","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","9.0","134"
"Malta","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","8.2","134"
"Malta","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.3","134"
"Malta","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","7.8","134"
"Malta","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","6.4","232"
"Malta","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","17.4","134"
"Malta","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","14.1","134"
"Malta","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","6.6","232"
"Malta","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","6.4","134"
"Malta","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","7.8","134"
"Malta","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","6.2","134"
"Malta","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","6.0","134"
"Malta","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","6.8","232"
"Malta","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","15.8","134"
"Malta","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","16.3","134"
"Marshall Islands","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","24.3","233"
"Marshall Islands","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","37.3","234"
"Marshall Islands","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","13.2","234"
"Marshall Islands","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","26.4","233"
"Marshall Islands","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","27.6","234"
"Marshall Islands","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","12.2","234"
"Martinique","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","20.1","104"
"Martinique","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","24.7","104"
"Martinique","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","24.6","104"
"Martinique","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","25.4","104"
"Martinique","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","29.3","104"
"Martinique","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","30.8","104"
"Martinique","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","32.0","104"
"Martinique","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","32.4","104"
"Martinique","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","32.6","104"
"Martinique","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","32.0","104"
"Martinique","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","30.7","104"
"Martinique","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","20.1","104"
"Martinique","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","19.9","104"
"Martinique","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","19.9","104"
"Martinique","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","19.2","104"
"Martinique","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","20.1","104"
"Martinique","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","22.1","104"
"Martinique","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","24.5","104"
"Martinique","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","26.3","104"
"Martinique","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","25.4","104"
"Martinique","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","22.9","104"
"Martinique","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","21.8","104"
"Mauritius","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","16.5","1"
"Mauritius","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","13.5","1"
"Mauritius","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","12.6","235"
"Mauritius","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","12.0","235"
"Mauritius","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","9.8","235"
"Mauritius","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","9.6","235"
"Mauritius","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","9.0","235"
"Mauritius","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","8.5","235"
"Mauritius","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","8.5","235"
"Mauritius","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.2","235"
"Mauritius","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","7.3","235"
"Mauritius","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","5.2","236"
"Mauritius","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","4.2","236"
"Mauritius","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","3.1","236"
"Mauritius","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","34.3","1"
"Mauritius","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","31.0","1"
"Mauritius","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","28.1","1"
"Mauritius","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","5.8","1"
"Mauritius","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.8","1"
"Mauritius","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","9.0","235"
"Mauritius","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.5","235"
"Mauritius","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","8.8","235"
"Mauritius","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","8.3","235"
"Mauritius","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","7.0","235"
"Mauritius","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","6.1","235"
"Mauritius","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","5.6","235"
"Mauritius","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.6","235"
"Mauritius","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","4.1","235"
"Mauritius","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.6","236"
"Mauritius","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","3.4","236"
"Mauritius","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","3.2","236"
"Mauritius","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","20.5","1"
"Mauritius","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","21.2","1"
"Mauritius","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","21.4","1"
"Mexico","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","3.6","112"
"Mexico","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","3.4","112"
"Mexico","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","2.6","112"
"Mexico","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","2.4","112"
"Mexico","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","2.4","112"
"Mexico","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","2.4","112"
"Mexico","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","2.6","237"
"Mexico","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","3.5","237"
"Mexico","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","4.5","237"
"Mexico","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.8","237"
"Mexico","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","6.1","237"
"Mexico","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","4.8","238"
"Mexico","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","4.0","239"
"Mexico","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","4.0","240"
"Mexico","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","4.2","239"
"Mexico","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","3.6","241"
"Mexico","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","7.4","112"
"Mexico","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","7.8","112"
"Mexico","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","6.2","112"
"Mexico","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","5.6","112"
"Mexico","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","5.0","112"
"Mexico","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","4.7","112"
"Mexico","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","4.5","237"
"Mexico","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","6.4","237"
"Mexico","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","7.8","237"
"Mexico","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","8.9","237"
"Mexico","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","11.0","237"
"Mexico","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","8.3","242"
"Mexico","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","6.4","243"
"Mexico","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","6.1","244"
"Mexico","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","5.8","243"
"Mexico","Female 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","6.6","245"
"Mexico","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","3.4","112"
"Mexico","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","2.9","112"
"Mexico","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","2.5","112"
"Mexico","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","2.4","112"
"Mexico","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","2.0","112"
"Mexico","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","2.0","112"
"Mexico","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","1.8","237"
"Mexico","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","2.6","237"
"Mexico","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","2.8","237"
"Mexico","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.1","237"
"Mexico","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","5.6","237"
"Mexico","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","4.0","238"
"Mexico","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","2.9","239"
"Mexico","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","2.7","240"
"Mexico","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","2.5","239"
"Mexico","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","2.0","241"
"Mexico","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","6.1","112"
"Mexico","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","5.6","112"
"Mexico","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","4.9","112"
"Mexico","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","4.5","112"
"Mexico","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","3.6","112"
"Mexico","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","4.2","112"
"Mexico","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","2.8","237"
"Mexico","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","4.8","237"
"Mexico","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","5.5","237"
"Mexico","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","7.1","237"
"Mexico","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","8.9","237"
"Mexico","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","6.5","242"
"Mexico","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","4.9","243"
"Mexico","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","5.0","244"
"Mexico","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","5.2","243"
"Mexico","Male 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","3.2","245"
"Mongolia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","14.1","246"
"Mongolia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","16.6","247"
"Mongolia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","20.7","246"
"Mongolia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","23.0","247"
"Mongolia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","14.3","246"
"Mongolia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","18.2","247"
"Mongolia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","19.5","246"
"Mongolia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","22.7","247"
"Morocco","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","11.5","1"
"Morocco","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","11.3","1"
"Morocco","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","13.0","1"
"Morocco","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","12.5","1"
"Morocco","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","12.5","1"
"Morocco","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.0","2"
"Morocco","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","13.3","1"
"Morocco","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","24.4","248"
"Morocco","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","21.8","249"
"Morocco","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","23.6","249"
"Morocco","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","32.2","248"
"Morocco","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","21.7","249"
"Morocco","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","25.3","249"
"Morocco","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","23.3","249"
"Morocco","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","20.4","248"
"Morocco","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","19.8","248"
"Morocco","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","17.3","248"
"Morocco","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","18.5","248"
"Morocco","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","14.4","1"
"Morocco","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","14.4","1"
"Morocco","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","15.9","1"
"Morocco","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","16.9","1"
"Morocco","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","16.6","1"
"Morocco","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","16.8","1"
"Morocco","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","35.9","248"
"Morocco","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","31.6","248"
"Morocco","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","10.8","1"
"Morocco","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","10.6","1"
"Morocco","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","11.5","1"
"Morocco","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","11.3","1"
"Morocco","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","12.4","1"
"Morocco","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.8","2"
"Morocco","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","14.2","1"
"Morocco","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","17.5","248"
"Morocco","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","15.3","249"
"Morocco","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","16.1","249"
"Morocco","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","18.7","248"
"Morocco","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","14.2","249"
"Morocco","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","13.0","249"
"Morocco","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","15.3","249"
"Morocco","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","14.2","248"
"Morocco","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","15.0","248"
"Morocco","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","12.8","248"
"Morocco","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","13.4","248"
"Morocco","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","16.2","1"
"Morocco","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","15.8","1"
"Morocco","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","17.4","1"
"Morocco","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","17.9","1"
"Morocco","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","19.7","1"
"Morocco","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","22.1","1"
"Morocco","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","34.7","248"
"Morocco","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","30.9","248"
"Myanmar","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","8.8","250"
"Myanmar","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","4.7","250"
"Namibia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","35.9","251"
"Namibia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","21.6","252"
"Namibia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","21.0","253"
"Namibia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","21.1","76"
"Namibia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","18.6","254"
"Namibia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","49.3","251"
"Namibia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","45.8","252"
"Namibia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","41.4","255"
"Namibia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","33.8","76"
"Namibia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","40.4","256"
"Namibia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","26.8","251"
"Namibia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","19.1","252"
"Namibia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","18.2","253"
"Namibia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","17.9","76"
"Namibia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","19.6","254"
"Namibia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","40.4","251"
"Namibia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","41.9","252"
"Namibia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","32.8","255"
"Namibia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","29.6","76"
"Namibia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","36.1","256"
"Nepal","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","10.7","202"
"Nepal","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","1.7","1"
"Nepal","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","2.2","1"
"Nepal","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","7.4","202"
"Nepal","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","2.0","1"
"Nepal","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","4.0","1"
"Netherlands","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","5.6","203"
"Netherlands","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.2","203"
"Netherlands","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","4.5","203"
"Netherlands","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","3.5","203"
"Netherlands","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.4","203"
"Netherlands","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.6","203"
"Netherlands","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","4.5","203"
"Netherlands","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","5.5","203"
"Netherlands","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","6.9","203"
"Netherlands","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.3","203"
"Netherlands","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","8.7","203"
"Netherlands","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","8.1","257"
"Netherlands","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","7.6","257"
"Netherlands","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","7.3","258"
"Netherlands","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","9.5","257"
"Netherlands","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","10.6","257"
"Netherlands","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","11.5","257"
"Netherlands","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","12.4","257"
"Netherlands","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","13.5","259"
"Netherlands","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","12.6","260"
