Country or Area,Male_Population,Female_Population,Year,GDP,Inflation,Unemployment_Rate
Barbados,,,1972,233383639.98,9.89330321,
Barbados,,,1973,284759098.10,22.77413437,
Barbados,,,1974,340492903.66,31.42139415,
Barbados,,,1975,402158285.76,11.73153132,
Barbados,,,1976,435871861.92,7.597414867,
Barbados,,,1977,495116619.27,8.991572985,
Barbados,,,1978,552876225.28,5.449933699,
Barbados,,,1979,670312672.25,12.60791871,
Barbados,,,1980,860438453.32,22.56438295,
Barbados,,,1981,946949724.87,13.70025356,
Barbados,,,1982,989409791.65,9.993573946,
Barbados,,,1983,1050464828.04,5.98032948,
Barbados,,,1984,1144931025.91,5.448014762,
Barbados,120800,135912,1985,1198180245.51,4.120623115,18.7
Barbados,,,1986,1315567052.94,0.334410713,17.7
Barbados,,,1987,1448665027.60,9.004517846,17.9
Barbados,,,1988,1540893882.55,0.10962081,17.4
Barbados,122561,132859,1989,1703922714.56,5.275106917,13.7
Barbados,130155,141112,1990,1710435930.61,5.451061361,15
Barbados,,,1991,1687167462.47,1.598211694,21.8
Barbados,,,1992,1588499968.00,-1.471559103,26.1
Barbados,,,1993,1641226964.28,2.886107662,27.6
Barbados,,,1994,1726942730.47,1.200144011,26.4
Barbados,134917,145010,1995,1859145793.42,6.074670393,19.7
Barbados,,,1996,1982896516.45,4.735457064,15.8
Barbados,,,1997,2192363132.96,3.918372262,14.5
Barbados,,,1998,2364540276.61,3.593360106,12.5
Barbados,,,1999,2468403492.92,1.754391529,10.5
Barbados,119926,148137,2000,2558850048.00,0.752583437,9.4
Barbados,,,2001,2554187133.61,5.131150417,9.9
Barbados,,,2002,2476105823.73,0.506427297,10.3
Barbados,,,2003,2694879717.51,6.693015501,11
Barbados,,,2004,2824000000.00,1.066172297,9.8
Barbados,141287,150646,2005,3005000000.00,3.12738387,9.075
Barbados,,,2006,3190900000.00,2.675648064,8.725
Barbados,,,2007,3409200000.00,6.333394415,7.425
Barbados,,,2008,3670215312.50,7.462771169,8.125
Barbados,,,2009,3595210912.50,3.438651845,9.975
Barbados,,,2010,4109500000.00,,
Barbados,,,2011,3685000000.00,,
Belarus,4808220,5451480,1990,17369598958.12,,
Belarus,,,1991,17813389815.00,103.5979093,
Belarus,4847300,5466000,1992,17022180272.21,1074.141207,0.5
Belarus,4867600,5488900,1993,16280372553.05,1053.449039,1.1
Belarus,4828086,5480232,1994,14931599418.42,1945.10711,1.8
Belarus,4799416,5444933,1995,13972637603.21,661.4930041,2.5
Belarus,4784616,5465634,1996,14756861538.46,53.71500098,3.8
Belarus,4769223,5450759,1997,14128412417.19,71.64945098,3.5
Belarus,4753951,5437528,1998,15222014828.30,76.58040936,2.4
Belarus,4717621,5323521,1999,12138485328.63,316.7933311,2.2
Belarus,4708071,5344115,2000,12736856485.11,185.2907983,2.1
Belarus,,,2001,12354820143.88,79.53457252,2.3
Belarus,4652109,5272657,2002,14594925392.97,44.8937391,2.7
Belarus,4623963,5249863,2003,17825436034.54,30.68532136,3.125
Belarus,4596633,5227935,2004,23141587717.76,22.67512265,2.525
Belarus,4567002,5228285,2005,30210091836.83,18.92769631,1.73333
Belarus,,,2006,36961918858.74,10.75063747,1.44167
Belarus,,,2007,45275711995.83,12.82355328,1.075
Belarus,,,2008,60763483146.07,21.1604911,0.953089
Belarus,,,2009,49271267252.20,5.722285903,0.9
Belarus,,,2010,55220932613.96,11.11354358,
Belarus,,,2011,55136144037.42,58.36758539,
Belgium,,,1960,11658722590.99,,
Belgium,,,1961,12400145221.60,1.315468694,
Belgium,,,1962,13264015675.32,1.667691946,
Belgium,,,1963,14260017387.05,3.0257967,
Belgium,,,1964,15960106680.67,4.642426558,
Belgium,,,1965,17371457607.94,5.100712937,
Belgium,,,1966,18651883472.48,4.086014933,
Belgium,,,1967,19992040788.46,3.193430937,
Belgium,,,1968,21376353113.48,2.620289277,
Belgium,,,1969,23710735894.70,4.023826311,
Belgium,,,1970,26381124884.48,5.192744414,
Belgium,,,1971,29458668479.08,5.358216187,
Belgium,,,1972,36756500047.10,6.317820159,
Belgium,,,1973,47162657848.00,6.806986841,
Belgium,,,1974,55351036496.73,12.16834094,
Belgium,,,1975,64878745420.84,12.88972137,
Belgium,,,1976,70248275973.46,7.575264201,
Belgium,,,1977,81831567541.02,7.478059598,
Belgium,,,1978,100014140030.69,4.423249721,
Belgium,,,1979,114899650370.49,4.505241987,
Belgium,,,1980,125285531605.18,4.126596508,
Belgium,,,1981,103455231205.28,5.139197056,
Belgium,,,1982,90974923323.00,7.570416777,
Belgium,,,1983,86123021067.95,5.612849386,
Belgium,,,1984,82334988808.17,5.438717464,
Belgium,4811870,5038112,1985,85218196227.38,4.627742984,13.6
Belgium,4814209,5047615,1986,118557903304.62,2.796780398,12.6
Belgium,4819018,5051215,1987,147575956006.66,1.684110733,12.2
Belgium,4835373,5066291,1988,160323578328.22,2.168990159,11.1
Belgium,4854522,5083176,1989,162222137362.52,4.797457827,10.1
Belgium,4870392,5082736,1990,202832423615.22,2.812403204,9.6
Belgium,4875982,5114528,1991,207948632758.22,2.876624556,10.2
Belgium,4911352,5133806,1992,231923859989.71,3.424524548,11.2
Belgium,4931848,5152627,1993,221986453439.38,3.993231842,13.05
Belgium,4947448,5168155,1994,241903369306.51,2.094305074,13.8917
Belgium,4956728,5153108,1995,284519704433.50,1.220769439,14.0917
Belgium,4965283,5191354,1996,275796742671.01,0.372355908,13.7583
Belgium,4977226,5204019,1997,249766576454.67,0.871322873,13.25
Belgium,4988195,5214813,1998,255599022004.89,1.870343345,12.5667
Belgium,4999866,5226553,1999,254503515874.71,0.31416897,11.675
Belgium,5012017,5206105,2000,232672747374.24,1.97854637,10.8833
Belgium,5035446,5256416,2001,232485906040.27,2.050503507,10.7667
Belgium,5054587,5278198,2002,252795031055.90,2.006552442,7.54167
Belgium,5077031,5299102,2003,311688487584.65,1.982859128,8.15833
Belgium,5099251,5321886,2004,361683211959.80,2.141731167,8.4
Belgium,5088944,5309105,2005,377350395463.36,2.369067208,8.475
Belgium,,,2006,399965627160.06,2.292800897,8.26667
Belgium,,,2007,459617484992.57,2.339240318,7.48333
Belgium,,,2008,507393708572.89,2.157311729,7.00833
Belgium,,,2009,473419898505.65,1.219163647,7.91667
Belgium,,,2010,466694736842.11,1.800731314,
Belgium,,,2011,511533333333.33,1.883163005,
Belize,,,1960,28072504.98,,
Belize,,,1961,29965035.39,1.76304982,
Belize,,,1962,31857563.00,1.356746764,
Belize,,,1963,33750090.61,0.937692115,
Belize,,,1964,36194610.80,2.13632411,
Belize,,,1965,40069931.54,5.610555922,
Belize,,,1966,44405596.03,5.773905305,
Belize,,,1967,47379308.79,3.122442341,
Belize,,,1968,44910180.79,1.679364958,
Belize,,,1969,47305390.44,0.215923502,
Belize,,,1970,53233534.30,7.369642902,
Belize,,,1971,59207317.59,5.063902635,
Belize,,,1972,66062499.02,-1.235230551,
Belize,,,1973,78343558.51,14.67629247,
Belize,,,1974,103216371.97,21.71061119,
Belize,,,1975,118066302.08,16.87729584,
Belize,,,1976,96905828.77,1.157469521,
Belize,,,1977,117650000.00,2.24249405,
Belize,,,1978,136300000.00,7.349191907,
Belize,,,1979,151800000.00,3.585439989,
Belize,,,1980,194750000.00,11.39851715,
Belize,,,1981,192900000.00,-2.212020183,
Belize,,,1982,179250000.00,-6.812340536,
Belize,,,1983,189000000.00,7.70767049,
Belize,,,1984,210900000.00,9.444440341,
Belize,84135,80396,1985,209150000.00,-1.876611145,
Belize,86332,84050,1986,227850000.00,4.175697248,
Belize,92821,90379,1987,276550016.00,9.133531755,
Belize,91105,88709,1988,314900000.00,4.238187856,
Belize,93000,91000,1989,363150016.00,1.973183088,
Belize,96000,91323,1990,413049984.00,2.813281688,
Belize,96289,96000,1991,444720726.46,-2.560713246,
Belize,101000,98000,1992,518143678.49,3.99349621,
Belize,104000,101000,1993,559759653.31,1.651519836,9.8
Belize,104000,107000,1994,580760211.26,3.588105035,11.1
Belize,107500,105518,1995,620031771.86,6.07898133,12.5
Belize,111000,111000,1996,641271333.36,1.968710124,13.8
Belize,114500,115500,1997,654198121.11,-1.477014635,12.7
Belize,118500,120000,1998,688872472.72,1.503097638,14.3
Belize,122745,120310,1999,732607993.77,-2.23524903,12.8
Belize,121278,120872,2000,832072464.65,0.475941424,11.1
Belize,129890,127420,2001,871840755.40,-0.169352226,9.1
Belize,133900,131300,2002,932676403.18,1.787929854,10
Belize,138300,135400,2003,988199088.31,-3.081106804,12.9
Belize,142700,139900,2004,1056303706.29,2.170941345,11.6
Belize,139035,136511,2005,1114874607.78,2.442931131,11
Belize,,,2006,1213104430.03,3.97293024,
Belize,,,2007,1276751655.94,3.854612357,
Belize,,,2008,1363500000.00,3.1914144,
Belize,,,2009,1349000000.00,-1.063439677,
Belize,,,2010,1401000000.00,0.927800963,
Belize,,,2011,1474000000.00,3.14761165,
Benin,,,1960,226195665.03,,
Benin,,,1961,235668323.70,1.041435565,
Benin,,,1962,236435009.06,3.780561145,
Benin,,,1963,253927753.69,2.549041117,
Benin,,,1964,269819098.94,-0.363671878,
Benin,,,1965,287807536.06,2.057620464,
Benin,,,1966,301487528.59,1.136665494,
Benin,,,1967,305168668.49,0.14107243,
Benin,,,1968,327267886.35,3.273525059,
Benin,,,1969,331067368.67,3.454195437,
Benin,,,1970,332057719.91,5.047046906,
Benin,,,1971,332928662.01,1.573283867,
Benin,,,1972,410035135.29,5.317226067,
Benin,,,1973,504804546.98,4.822739903,
Benin,,,1974,555126877.67,14.9207099,
Benin,,,1975,676847693.78,14.24693575,
Benin,,,1976,698322044.32,14.03543003,
Benin,,,1977,750079359.52,5.176886815,
Benin,,,1978,928908759.40,12.33445898,
Benin,,,1979,1186240180.93,13.00468584,
Benin,,,1980,1405115856.81,10.18781985,
Benin,,,1981,1291127040.13,7.468948242,
Benin,,,1982,1267725654.72,16.14828403,
Benin,,,1983,1095336784.30,4.74620974,
Benin,,,1984,1051126009.28,1.953580957,
Benin,2162791,2231607,1985,1045719663.22,-4.87698174,
Benin,,,1986,1336124851.35,-3.604172574,
Benin,,,1987,1562394310.27,3.028459824,
Benin,,,1988,1620236362.41,-0.610506875,
Benin,,,1989,1502286359.78,2.224934438,
Benin,2561617,2617651,1990,1845041493.98,1.554170993,
Benin,,,1991,1877810375.14,0.702445685,
Benin,2390336,2525219,1992,1624296266.51,3.361901295,
Benin,2467604,2606957,1993,2106272067.69,1.162444735,
Benin,2548310,2693533,1994,1496845630.26,33.50397662,
Benin,2633479,3106248,1995,2009226253.80,15.36765242,
Benin,2722854,2871645,1996,2208067090.28,6.707411708,
Benin,,,1997,2156753028.13,4.991373577,
Benin,,,1998,2334564287.17,4.657134597,
Benin,,,1999,2387363924.06,1.936657706,
Benin,3013705,3610779,2000,2254838684.51,3.230921129,
Benin,3136516,3280176,2001,2371785987.12,3.140828112,
Benin,3284119,3485795,2002,2807357350.89,7.697291716,
Benin,,,2003,3557983482.45,1.716109497,
Benin,,,2004,4047438048.57,0.290576255,
Benin,4273617,4216684,2005,4287463884.07,2.785745965,
Benin,,,2006,4734839067.49,5.164278886,
Benin,,,2007,5546177809.03,2.641755752,
Benin,,,2008,6682744914.14,7.121005393,
Benin,,,2009,6585116881.91,0.099191364,
Benin,,,2010,6558349890.10,1.421246318,
Benin,,,2011,7294865846.91,2.786178414,
Bermuda,,,1960,84466654.08,,
Bermuda,,,1961,89249986.70,0.939036516,
Bermuda,,,1962,94149985.97,0.976544538,
Bermuda,,,1963,96366652.31,1.270801433,
Bermuda,,,1964,107566650.64,0.461053037,
Bermuda,,,1965,114339048.96,1.461122997,
Bermuda,,,1966,134173373.78,2.608611012,
Bermuda,,,1967,155102984.62,3.480335622,
Bermuda,,,1968,150000000.00,8.98161461,
Bermuda,,,1969,164900000.00,6.281063123,
Bermuda,,,1970,186300000.00,6.269519406,
Bermuda,,,1971,211100000.00,9.546211565,
Bermuda,,,1972,235400000.00,9.525770761,
Bermuda,,,1973,269500000.00,12.81220965,
Bermuda,,,1974,312600000.00,14.98394773,
Bermuda,,,1975,345000000.00,6.357027204,
Bermuda,,,1976,386300000.00,2.783649201,
Bermuda,,,1977,447000000.00,9.269101095,
Bermuda,,,1978,475800000.00,4.918710256,
Bermuda,,,1979,517200000.00,6.415363402,
Bermuda,,,1980,613299968.00,9.854087069,
Bermuda,,,1981,739100032.00,17.7093913,
Bermuda,,,1982,785500032.00,12.20859197,
Bermuda,,,1983,889400000.00,10.99738108,
Bermuda,,,1984,985699968.00,10.29655249,
Bermuda,27884,29261,1985,1039500032.00,7.61408817,
Bermuda,28113,29506,1986,1173500032.00,5.835136713,
Bermuda,28298,29782,1987,1296499968.00,6.48815418,
Bermuda,28517,30099,1988,1415100032.00,4.893013972,
Bermuda,28740,30326,1989,1501500032.00,5.636713147,
Bermuda,28991,30597,1990,1592400000.00,6.03357231,
Bermuda,28345,30559,1991,1634899968.00,6.430590524,
Bermuda,29239,30818,1992,1679900032.00,2.813883984,
Bermuda,29400,30977,1993,1820359936.00,5.196304339,
Bermuda,29571,31163,1994,1867160064.00,1.959564202,
Bermuda,29757,31371,1995,2030749952.00,4.178463534,
Bermuda,29920,31625,1996,2695390000.00,29.36469989,
Bermuda,30107,31850,1997,2932827000.00,4.02390394,
Bermuda,31258,31019,1998,3130748000.00,2.7415512,
Bermuda,30433,32223,1999,3324433000.00,2.71214952,
Bermuda,29802,32395,2000,3480219000.00,-4.236355416,
Bermuda,29969,32486,2001,3680483000.00,-0.71905139,
Bermuda,30092,32662,2002,3937228000.00,8.625624162,
Bermuda,30205,32837,2003,4186525000.00,2.761042858,
Bermuda,30323,32997,2004,4484703000.00,4.412724517,
Bermuda,,,2005,4868136000.00,6.446377576,
Bermuda,,,2006,5414229000.00,5.298942454,
Bermuda,,,2007,5895048000.00,5.779270256,
Bermuda,,,2008,6109928000.00,2.686393411,
Bermuda,,,2009,5806378000.00,-0.149296722,
Bermuda,,,2010,5764584000.00,1.202668592,
Bhutan,,,1981,137241595.33,,
Bhutan,,,1982,144343732.27,6.188558144,
Bhutan,,,1983,155750843.06,7.328409478,
Bhutan,,,1984,161299396.60,8.238537015,
Bhutan,247543,232904,1985,166959855.24,8.014560477,
Bhutan,,,1986,188730201.27,6.742144803,
Bhutan,,,1987,228602423.38,3.54302216,
Bhutan,,,1988,261809401.94,6.891237597,
Bhutan,,,1989,261388751.79,9.617967559,
Bhutan,280702,266655,1990,281287042.96,6.417925654,
Bhutan,,,1991,243562708.41,7.20283974,
Bhutan,,,1992,238315817.75,9.25299591,
Bhutan,,,1993,227267326.64,8.707362601,
Bhutan,,,1994,253233784.05,10.75345379,
Bhutan,257913,249119,1995,286478236.50,10.2922046,
Bhutan,,,1996,300967232.39,8.081613694,
Bhutan,,,1997,342864384.23,10.77234825,
Bhutan,,,1998,355712835.24,11.67116533,
Bhutan,,,1999,396694740.65,8.908369611,
Bhutan,342324,275323,2000,427808817.31,4.682623055,
Bhutan,352935,346014,2001,455674621.04,4.541995456,
Bhutan,,,2002,507273898.29,5.286033213,
Bhutan,,,2003,611013310.43,6.301076256,
Bhutan,,,2004,690313327.45,1.81169514,
Bhutan,335273,301740,2005,818868480.73,6.119133782,
Bhutan,,,2006,897673802.69,5.411490165,
Bhutan,,,2007,1196045949.21,3.110373815,
Bhutan,,,2008,1257478740.52,5.693203688,
Bhutan,,,2009,1264687048.13,4.845184172,
Bhutan,,,2010,1516117590.49,5.389240333,
Bhutan,,,2011,1688939892.49,4.88,
Bolivia,,,1960,563110051.99,,
Bolivia,,,1961,612518907.15,6.557893657,
Bolivia,,,1962,669722540.43,3.569998775,
Bolivia,,,1963,721142960.44,1.181318924,
Bolivia,,,1964,812543073.81,7.519264989,
Bolivia,,,1965,908874535.94,5.016518836,
Bolivia,,,1966,994044552.92,2.698318711,
Bolivia,,,1967,1084059817.95,2.007867113,
Bolivia,,,1969,964615702.56,2.945773369,
Bolivia,,,1970,1017171717.17,5.972764461,
Bolivia,,,1971,1095454545.45,2.505908117,
Bolivia,,,1972,1257615644.98,18.99603338,
Bolivia,,,1973,1263018490.75,42.95016533,
Bolivia,,,1974,2100249875.06,61.53956842,
Bolivia,,,1975,2404697651.17,6.695277658,
Bolivia,,,1976,2732083958.02,8.602893982,
Bolivia,,,1977,3227436281.86,12.53650127,
Bolivia,,,1978,3758220889.56,14.1038108,
Bolivia,,,1979,4421343606.18,19.79717364,
Bolivia,,,1980,4537487842.82,25.0489447,
Bolivia,,,1981,5891606677.69,29.48603458,
Bolivia,,,1982,5594118400.64,158.2827498,
Bolivia,,,1983,5422656261.90,265.1979605,
Bolivia,,,1984,6169481549.38,1443.397382,
Bolivia,2946852,3017362,1985,5377277407.53,12338.66166,
Bolivia,3014065,3083214,1986,3958338767.71,230.0183925,
Bolivia,3083231,3150714,1987,4323623592.64,13.97289978,
Bolivia,3154470,3220062,1988,4597615614.04,18.1847331,
Bolivia,3227904,3291451,1989,4715978705.93,13.18642458,10
Bolivia,3303651,3365063,1990,4867582765.48,16.26794516,7.3
Bolivia,3381562,3440688,1991,5343259488.69,17.68944165,5.9
Bolivia,3171265,3518164,1992,5643864513.50,13.19920412,5.5
Bolivia,3543858,3597868,1993,5734703516.15,6.557156878,6
Bolivia,3628696,3680163,1994,5981218963.40,7.952206429,3.1
Bolivia,3716295,3765402,1995,6715164449.93,11.42728028,3.6
Bolivia,3806863,3853806,1996,7396952017.82,11.5802096,3.8
Bolivia,3900250,3945092,1997,7925733799.38,5.705043596,3.7
Bolivia,3996143,4039000,1998,8497499275.78,7.051126921,
Bolivia,4094229,4135259,1999,8285061590.60,2.411566068,7.2
Bolivia,4194195,4178409,2000,8397858205.83,5.195404998,7.46
Bolivia,4130342,4330924,2001,8141513227.14,1.870093637,8.5
Bolivia,4393968,4429776,2002,7905485150.07,2.820757423,8.69
Bolivia,4495426,4529495,2003,8082396474.24,6.329992255,9.7
Bolivia,4597081,4629430,2004,8773451753.44,7.967709556,
Bolivia,4574844,4607171,2005,9549196301.70,5.940797592,
Bolivia,,,2006,11451297465.95,13.66367967,
Bolivia,,,2007,13120517443.16,7.373353693,
Bolivia,,,2008,16675015771.13,10.38118174,
Bolivia,,,2009,17339992191.23,-2.419894167,
Bolivia,,,2010,19649724655.58,8.777507333,
Bolivia,,,2011,24426829466.07,16.94763202,
Bosnia and Herzegovina,,,1994,1255802465.44,,
Bosnia and Herzegovina,1691712,1729514,1995,1866572992.65,8.84743106,
Bosnia and Herzegovina,,,1996,2786045391.91,-17.0567633,
Bosnia and Herzegovina,,,1997,3671816537.76,13.01148126,
Bosnia and Herzegovina,,,1998,4116699576.18,-1.581924903,
Bosnia and Herzegovina,,,1999,4685729742.92,8.355650811,
Bosnia and Herzegovina,1851158,1936100,2000,5505984455.96,28.79013615,
Bosnia and Herzegovina,,,2001,5748990554.80,2.961962476,
Bosnia and Herzegovina,,,2002,6651226179.02,4.461583053,
Bosnia and Herzegovina,1877827,1954474,2003,8370020196.19,0.912384768,
Bosnia and Herzegovina,1882838,1959689,2004,10022840634.92,2.572497624,
Bosnia and Herzegovina,1904472,2010766,2005,10948051122.27,3.877627304,
Bosnia and Herzegovina,,,2006,12400102623.31,5.728490243,
Bosnia and Herzegovina,,,2007,15280615815.26,5.717792306,
Bosnia and Herzegovina,,,2008,18543289394.85,7.556584433,
Bosnia and Herzegovina,,,2009,17082889409.76,0.051945393,
Bosnia and Herzegovina,,,2010,16647485125.49,1.40488499,
Bosnia and Herzegovina,,,2011,18088238053.46,1.777682829,
Botswana,,,1960,30370359.94,,
Botswana,,,1961,32921469.83,1.934037793,
Botswana,,,1962,35594060.47,1.36069627,
Botswana,,,1963,38145170.36,1.17652405,
Botswana,,,1964,41789615.45,2.547776727,
Botswana,,,1965,45919083.11,3.846149006,
Botswana,,,1966,51658968.50,5.788745408,
Botswana,,,1967,58868124.55,7.581547899,
Botswana,,,1968,66498672.18,2.166149017,
Botswana,,,1969,77768447.15,1.584357664,
Botswana,,,1970,96298879.92,5.978592913,
Botswana,,,1971,126993011.65,4.664177926,
Botswana,,,1972,165279585.21,10.77542314,
Botswana,,,1973,244164263.12,9.906613733,
Botswana,,,1974,306259195.68,12.79692267,
Botswana,,,1975,354932427.86,16.46728297,
Botswana,,,1976,371839078.42,11.31552941,
Botswana,,,1977,451603321.32,4.937383152,
Botswana,,,1978,590519317.21,12.46681146,
Botswana,,,1979,819877303.01,21.85636182,
Botswana,,,1980,1061196897.52,10.19028256,
Botswana,,,1981,1073476686.61,-0.088322956,
Botswana,,,1982,1014611678.67,3.695418551,
Botswana,,,1983,1172151318.73,8.745485009,
Botswana,,,1984,1241178757.49,15.42698523,
Botswana,574165,599638,1985,1114529691.64,22.89365944,
Botswana,536866,591022,1986,1392708925.88,14.06125015,
Botswana,557768,611429,1987,1965157808.60,12.69406985,
Botswana,,,1988,2643958452.75,22.69705947,
Botswana,,,1989,3083647482.14,13.64877708,
Botswana,671832,695301,1990,3791585992.34,6.300018225,
Botswana,634400,692396,1991,3942012713.53,5.177710379,
Botswana,650088,708551,1992,4145924376.74,6.639280701,
Botswana,666945,724300,1993,4160296985.27,13.06576571,
Botswana,684751,739885,1994,4339516121.66,11.54010708,
Botswana,701603,793967,1995,4773730291.81,8.779990952,
Botswana,720207,775786,1996,4800126339.31,14.23400901,
Botswana,739189,794204,1997,5179680522.00,7.581885634,
Botswana,757669,814059,1998,5190543764.48,4.900421655,
Botswana,779010,832011,1999,5866964491.10,17.71409825,
